Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error
formazionecontinua.jimdo.com,jimdo.com,https://formazionecontinua.jimdo.com,True,False,,True,True,False,True,False,False,False,False,True,max-age=604800,604800,False,False,False,False,False,True,True,False,False
rangersitalia.it,rangersitalia.it,https://rangersitalia.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
pugliesipadova.it,pugliesipadova.it,http://www.pugliesipadova.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
progettoessere.it,progettoessere.it,https://progettoessere.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
rarinantespatavium.it,rarinantespatavium.it,http://www.rarinantespatavium.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
ardasantacroce.it,ardasantacroce.it,http://ardasantacroce.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
razzismostop.wordpress.com,wordpress.com,https://razzismostop.wordpress.com,True,False,,True,True,False,False,False,False,False,False,True,max-age=15552000,15552000,False,False,False,False,False,True,True,False,False
associazionepulcino.it,associazionepulcino.it,https://www.associazionepulcino.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
ruzzantini.it,ruzzantini.it,https://ruzzantini.it,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,False,True,True,True,False
ritmolandia.it,ritmolandia.it,http://ritmolandia.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
rosagala.it,rosagala.it,http://www.rosagala.it,True,True,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
psicologodistrada.it,psicologodistrada.it,http://www.psicologodistrada.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
rcv.veneto.it,rcv.veneto.it,https://rcv.veneto.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
reteprogetti.it,reteprogetti.it,http://www.reteprogetti.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
scuolafamiglia.org,scuolafamiglia.org,http://scuolafamiglia.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
associazioneasla.org,associazioneasla.org,http://www.associazioneasla.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
arcsunipd.it,arcsunipd.it,http://www.arcsunipd.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
idroviapadovamare.org,idroviapadovamare.org,http://www.idroviapadovamare.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
assp-padova.it,assp-padova.it,http://www.assp-padova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
cenadisantalucia.it,cenadisantalucia.it,http://www.cenadisantalucia.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
sosonlus.org,sosonlus.org,http://www.sosonlus.org,True,False,,False,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False,False,False
sfe-pd.it,sfe-pd.it,http://www.sfe-pd.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
azzurro.it,azzurro.it,https://www.azzurro.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
sci-italia.it,sci-italia.it,https://sci-italia.it,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
solensemble.it,solensemble.it,http://www.solensemble.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
ascaminese.it,ascaminese.it,http://ascaminese.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
societavenetaferrovie.it,societavenetaferrovie.it,https://www.societavenetaferrovie.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
asdquadratometiccio.it/,it/,http://asdquadratometiccio.it/,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
olympiavolley.com/home/,com/home/,http://www.olympiavolley.com/home/,True,False,,False,False,True,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
associazionepatos.it,associazionepatos.it,http://www.associazionepatos.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
scrapycle.com/,com/,http://scrapycle.com/,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
it.srichinmoycentre.org/,org/,https://it.srichinmoycentre.org/,True,False,,True,True,False,True,False,False,False,False,True,max-age=2592000; includeSubDomains; preload,2592000,True,False,False,False,False,True,True,False,False
asdsphera.it,asdsphera.it,http://www.asdsphera.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
pallavoloarcobaleno.it,pallavoloarcobaleno.it,http://www.pallavoloarcobaleno.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
padovamusica.it,padovamusica.it,http://www.padovamusica.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
sanvincenzoitalia.it,sanvincenzoitalia.it,http://www.sanvincenzoitalia.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
tamteatromusica.it,tamteatromusica.it,http://tamteatromusica.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
associazionetairere.wordpress.com,wordpress.com,https://associazionetairere.wordpress.com,True,False,,True,True,False,False,False,False,False,False,True,max-age=15552000,15552000,False,False,False,False,False,True,True,False,False
taracittamani.it,taracittamani.it,http://www.taracittamani.it,True,False,,False,False,False,False,True,True,False,False,False,,,False,False,False,False,False,False,False,False,False
teatrofuorirotta.it,teatrofuorirotta.it,http://www.teatrofuorirotta.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
readymadeshop.it,readymadeshop.it,https://www.readymadeshop.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
teatropopolare.org,teatropopolare.org,http://www.teatropopolare.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
cominischerma.it,cominischerma.it,http://www.cominischerma.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
teatrortaet.it,teatrortaet.it,http://teatrortaet.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
teniamoci.it,teniamoci.it,http://teniamoci.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
teamforchildren.it,teamforchildren.it,https://www.teamforchildren.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
playjazz.it,playjazz.it,http://www.playjazz.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
spaziocontatto.net,spaziocontatto.net,http://www.spaziocontatto.net,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
unmondoperalessia.org,unmondoperalessia.org,http://www.unmondoperalessia.org,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
usdsalboro.it,usdsalboro.it,https://www.usdsalboro.it,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
unicaterra.it,unicaterra.it,http://unicaterra.it,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
taionlus.org,taionlus.org,http://www.taionlus.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
latenda.org,latenda.org,http://www.latenda.org,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
tsukikage.it,tsukikage.it,http://tsukikage.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
validealternative.com,validealternative.com,http://validealternative.com,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
uiciechi.it,uiciechi.it,http://uiciechi.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
uildm.org,uildm.org,https://www.uildm.org,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
avsc.it,avsc.it,http://www.avsc.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
vedamekong.com,vedamekong.com,http://vedamekong.com,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
associazionevenetoesalute.it,associazionevenetoesalute.it,http://associazionevenetoesalute.it,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
venetoresponsabile.it,venetoresponsabile.it,http://venetoresponsabile.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
asvegra.it,asvegra.it,https://www.asvegra.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
teatrodellagranguardia.it,teatrodellagranguardia.it,http://www.teatrodellagranguardia.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
ven-brasil.eu,ven-brasil.eu,https://www.ven-brasil.eu,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
vippadova.org,vippadova.org,http://vippadova.org,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
atnic.it,atnic.it,http://atnic.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
community.oiconlus.it/civitasvitae/,it/civitasvitae/,http://community.oiconlus.it/civitasvitae/,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
uaar.it/padova,it/padova,https://www.uaar.it/padova,True,True,http://www.uaarpadova.it,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
vivi-amovillabreda.blogspot.it,vivi-amovillabreda.blogspot.it,http://vivi-amovillabreda.blogspot.it,True,True,http://vivi-amovillabreda.blogspot.com/,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
toponomasticafemminile.com,toponomasticafemminile.com,http://toponomasticafemminile.com,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
villevenetestudium.com,villevenetestudium.com,http://villevenetestudium.com,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
vociglobali.it,vociglobali.it,https://vociglobali.it,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
valentinapenellonlus.org,valentinapenellonlus.org,http://valentinapenellonlus.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
vox-inside.it,vox-inside.it,http://vox-inside.it,True,False,,False,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False,False,False
associazionewelcome.it,associazionewelcome.it,http://associazionewelcome.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
afasiavolontarivenetiaita.it,afasiavolontarivenetiaita.it,http://www.afasiavolontarivenetiaita.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
vivereilballetto.it,vivereilballetto.it,http://www.vivereilballetto.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
zoo-arcipd.it,zoo-arcipd.it,http://www.zoo-arcipd.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
avopadova.org,avopadova.org,https://www.avopadova.org,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
a05.it,a05.it,http://a05.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
fratellidelluomo.org,fratellidelluomo.org,https://www.fratellidelluomo.org,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
gripo.it,gripo.it,http://gripo.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
aripadova.it,aripadova.it,http://aripadova.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
xena.it,xena.it,http://www.xena.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
avisprovincialepadova.it,avisprovincialepadova.it,https://www.avisprovincialepadova.it,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
oasidicasale.it,oasidicasale.it,http://www.oasidicasale.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
eoleo.org,eoleo.org,http://eoleo.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
ynsula.it,ynsula.it,http://ynsula.it,True,True,http://www.yogaynsula.it/,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
assbalbinodelnunzio.it,assbalbinodelnunzio.it,http://www.assbalbinodelnunzio.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
atateatropadova.it,atateatropadova.it,http://www.atateatropadova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
apneablukad.it,apneablukad.it,https://www.apneablukad.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
corocanoneinverso.it,corocanoneinverso.it,https://www.corocanoneinverso.it,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,False,False,False,False,False,True,True,True,False
psicorporea.it,psicorporea.it,http://psicorporea.it,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
cadelfa.it,cadelfa.it,http://cadelfa.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
centroantimobbingpadova.it,centroantimobbingpadova.it,http://www.centroantimobbingpadova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
casettamichelino.it,casettamichelino.it,http://www.casettamichelino.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
psicomotricitarelazionale.org,psicomotricitarelazionale.org,http://www.psicomotricitarelazionale.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
multisalampx.it,multisalampx.it,http://multisalampx.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
taleateatro.org/wp/,org/wp/,http://taleateatro.org/wp/,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
basbleuillustration.com,basbleuillustration.com,http://www.basbleuillustration.com,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
zalab.org,zalab.org,http://www.zalab.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
csipadova.it,csipadova.it,http://www.csipadova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
csvpadova.org,csvpadova.org,https://csvpadova.org,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
centrostudiluccini.it,centrostudiluccini.it,http://www.centrostudiluccini.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
alvisecornaro.org,alvisecornaro.org,http://alvisecornaro.org,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
cesp-pd.it,cesp-pd.it,http://www.cesp-pd.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
ciai.it,ciai.it,http://www.ciai.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
charaperladanza.it,charaperladanza.it,http://www.charaperladanza.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
udupadova.it,udupadova.it,http://udupadova.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
centrostudifeltrin.it,centrostudifeltrin.it,http://www.centrostudifeltrin.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
cgsdonbosco.it,cgsdonbosco.it,http://cgsdonbosco.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
circolosantaceciliapd.it,circolosantaceciliapd.it,http://circolosantaceciliapd.it,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
cuc-cinemauno.it,cuc-cinemauno.it,http://www.cuc-cinemauno.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
libertaspadova.it,libertaspadova.it,https://www.libertaspadova.it,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
cineforumantonianum.blogspot.it,cineforumantonianum.blogspot.it,http://cineforumantonianum.blogspot.it,True,True,http://cineforumantonianum.blogspot.com/,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
clpsn.wordpress.com,wordpress.com,https://clpsn.wordpress.com,True,False,,True,True,False,False,False,False,False,False,True,max-age=15552000,15552000,False,False,False,False,False,True,True,False,False
sites.google.com/site/ilpresidiowigwam/,com/site/ilpresidiowigwam/,https://sites.google.com/site/ilpresidiowigwam/,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
it.cisv.org/padova/,org/padova/,http://www.it.cisv.org/padova/,True,True,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
beati.org,beati.org,http://www.beati.org,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
cuspadova.com,cuspadova.com,http://cuspadova.com,True,True,http://www.cuspadova.it,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
cityandfarm.it,cityandfarm.it,http://cityandfarm.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
caipadova.it,caipadova.it,http://caipadova.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
cralulss16.it,cralulss16.it,http://www.cralulss16.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
cuipd.blogspot.com,cuipd.blogspot.com,http://cuipd.blogspot.com,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
padovanumismatica.it,padovanumismatica.it,http://www.padovanumismatica.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
clubsommozzatori.it,clubsommozzatori.it,http://www.clubsommozzatori.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
cgfermi.com,cgfermi.com,http://cgfermi.com,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
cicap.org,cicap.org,https://cicap.org,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
overlord.it,overlord.it,http://www.overlord.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
arcieripadovani.com,arcieripadovani.com,http://www.arcieripadovani.com,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
portellonet.it,portellonet.it,http://www.portellonet.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
marciapadova.it,marciapadova.it,http://www.marciapadova.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
torlonga.it,torlonga.it,http://www.torlonga.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
clacpd.org,clacpd.org,http://clacpd.org,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
santegidio.org,santegidio.org,https://www.santegidio.org,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
cocolocopadova.it,cocolocopadova.it,http://www.cocolocopadova.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
coopi.org,coopi.org,https://coopi.org,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000;,63072000,False,False,False,False,False,True,True,True,False
consultadelvolontariato.wordpress.com,wordpress.com,https://consultadelvolontariato.wordpress.com,True,False,,True,True,False,False,False,False,False,False,True,max-age=15552000,15552000,False,False,False,False,False,True,True,False,False
balletcenter.it,balletcenter.it,http://balletcenter.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
voiceinprogress.it,voiceinprogress.it,http://www.voiceinprogress.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
corpolibero.org/,org/,http://www.corpolibero.org/,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
corolavallepadova.com,corolavallepadova.com,http://www.corolavallepadova.com,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
consultorioucipem.padova.it,consultorioucipem.padova.it,http://consultorioucipem.padova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
tycoon.pd.it,tycoon.pd.it,http://www.tycoon.pd.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
ass-columna.org,ass-columna.org,http://www.ass-columna.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
duendarte.com,duendarte.com,http://duendarte.com,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
padova.cngei.org,cngei.org,http://padova.cngei.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
diarchitettura.org,diarchitettura.org,http://www.diarchitettura.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
cubanordest.it,cubanordest.it,http://cubanordest.it,True,False,,False,False,False,False,True,False,False,True,False,,,False,False,False,False,False,True,False,False,False
circolo.sanbellinopd.org,sanbellinopd.org,http://circolo.sanbellinopd.org,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
enpa.it,enpa.it,http://enpa.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
padova.ens.it,ens.it,http://padova.ens.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
corotrepini.it,corotrepini.it,http://www.corotrepini.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
festacontinua.it,festacontinua.it,http://festacontinua.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
fanupa.it/s3/,it/s3/,http://www.fanupa.it/s3/,True,False,,False,False,True,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
elsapadova.it,elsapadova.it,http://elsapadova.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
videsveneto.org,videsveneto.org,http://www.videsveneto.org,True,False,,False,False,False,False,True,True,False,False,False,,,False,False,False,False,False,False,False,False,False
cappellamusicaledelsanto.it,cappellamusicaledelsanto.it,http://cappellamusicaledelsanto.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
enars.it,enars.it,http://www.enars.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
avsi.org,avsi.org,https://www.avsi.org,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
domusmusicaearte.it,domusmusicaearte.it,http://www.domusmusicaearte.it,True,False,,False,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False,False
fondazionebaccichetti.it,fondazionebaccichetti.it,http://fondazionebaccichetti.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
fidaspadova.it,fidaspadova.it,http://fidaspadova.it,True,False,,False,False,False,False,True,True,False,False,False,,,False,False,False,False,False,False,False,False,False
fondazionefontana.org,fondazionefontana.org,http://fondazionefontana.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
centrouniversitariopd.it,centrouniversitariopd.it,http://www.centrouniversitariopd.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
giorgioperlasca.it,giorgioperlasca.it,https://www.giorgioperlasca.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
momentosdealegria.org,momentosdealegria.org,http://www.momentosdealegria.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
fondazioneminnaja.com,fondazioneminnaja.com,http://www.fondazioneminnaja.com,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
fondazioneomizzoloperuzzi.it,fondazioneomizzoloperuzzi.it,http://www.fondazioneomizzoloperuzzi.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
voltabarozzo.it,voltabarozzo.it,http://voltabarozzo.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
helpforlife.it,helpforlife.it,http://www.helpforlife.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
gsquickly.com,gsquickly.com,http://gsquickly.com,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
heritageforum.org,heritageforum.org,http://heritageforum.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
generazionisolidali.org,generazionisolidali.org,http://generazionisolidali.org,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
cisom.org,cisom.org,https://www.cisom.org,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
cinemamme.net,cinemamme.net,http://cinemamme.net,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
freedomforchildren.org,freedomforchildren.org,https://www.freedomforchildren.org,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
fondazionesaluspueri.it,fondazionesaluspueri.it,http://www.fondazionesaluspueri.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
emergencypadova.altervista.org,altervista.org,http://emergencypadova.altervista.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
gecaonlus.org,gecaonlus.org,http://www.gecaonlus.org,True,True,https://www.gecaonlus.com/,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
talentgate.it,talentgate.it,http://talentgate.it,True,False,,False,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False,False,False
astrofilipadova.it,astrofilipadova.it,http://www.astrofilipadova.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
